ID, Compulsory, Natural, Social
BD1203543 16.5 12 15.25
BD1203544 19.2 18 0
BD1203545 14.9 0 15.75
BD1203546 6.95 0 11.25
BD1203547 8 0 11.25
BD1203548 12.7 7.25 13.25
BD1203549 12.95 0 19.25
BD1203550 16.15 14.25 0
BD1203551 13.3 9 19.5
BD1203552 20.95 20 0
BD1203553 19.15 0 20.5
BD1203554 17.45 0 25.25
BD1203555 10.4 0 20.25
BD1203556 12.9 0 17.75
BD1203557 12.35 0 18.5
BD1203558 15.95 0 19.75
BD1203559 15.45 0 17.25
BD1203560 12.4 0 18.25
BD1203561 20.7 15.5 0
BD1203562 17.7 17 0
BD1203563 12.65 0 19
BD1203564 11.5 0 16.25
BD1203565 16.9 17.75 0
BD1203566 12.05 0 16.75
BD1203567 14.8 8.5 14.75
BD1203568 19.95 0 15.75
BD1203569 15.2 16.75 0
BD1203570 23.8 20.25 0
BD1203571 12.65 11.25 0
BD1203572 19.05 0 20
BD1203573 16.8 14 17
BD1203574 9.75 9.5 16.25
BD1203575 15.25 16.75 0
BD1203576 22.9 20 0
BD1203577 17.95 0 20.75
BD1203578 13.25 12 0
BD1203579 13.4 0 17.5
BD1203580 17.6 0 24.5
BD1203581 24.2 18.75 0
BD1203582 12 0 13.25
BD1203583 6.15 0 0
BD1203584 16.7 0 16.75
BD1203585 10.85 0 22.25
BD1203586 13.4 0 13.5
BD1203587 16.6 16.75 0
BD1203588 14 9.75 0
BD1203589 15.2 11.25 0
BD1203590 12 0 16.25
BD1203591 7.75 0 11
BD1203592 13 0 14.25
BD1203593 23.4 0 17.5
BD1203594 6.45 0 4.5
BD1203595 20.15 18.5 0
BD1203596 12.6 0 17
BD1203597 14.95 0 15.75
BD1203598 15.7 15.25 0
BD1203599 11 0 12
BD1203600 18.1 0 17.5
BD1203601 14.15 9 16.75
BD1203602 18 11.5 0
BD1203603 12.6 0 19.5
BD1203604 13.6 0 15.5
BD1203605 19.05 18.75 0
BD1203606 16.35 15 0
BD1203607 14.35 10 19
BD1203608 17.8 0 18
BD1203609 16.7 0 22
BD1203610 11.25 0 15.75
BD1203611 18.8 18.75 0
BD1203612 11.9 0 16.5
BD1203613 16.3 0 18
BD1203614 17.6 0 20.25
BD1203615 13.2 0 17
BD1203616 10.45 0 15.5
BD1203617 16.5 0 19.5
BD1203618 14.8 0 19.25
BD1203619 13.9 0 13.25
BD1203620 15.7 17.5 0
BD1203621 19.9 14.75 0
BD1203622 16 11.75 20.5
BD1203623 18.6 0 17.25
BD1203624 14.4 0 15.5
BD1203625 14.15 0 18.5
BD1203626 13.85 10.5 14.5
BD1203627 13.9 0 14.75
BD1203628 14.45 18.75 0
BD1203629 18.9 15.75 0
BD1203630 11 0 21.25
BD1203631 20.2 0 18.25
BD1203632 13.2 12.75 16.25
BD1203633 13.2 0 18.5
BD1203634 12 0 13.75
BD1203635 13.3 0 19.5
BD1203636 14.65 0 19.25
BD1203637 15.15 0 16.25
BD1203638 21.85 15.75 0
BD1203639 13.2 0 17
BD1203640 23.65 22 0
BD1203641 17.4 0 23.75
BD1203642 15.55 0 17
BD1203643 18.7 17.25 0
BD1203644 9 0 10.75
BD1203645 9.7 0 16.5
BD1203646 22.7 23.75 0
BD1203647 17.8 16 0
BD1203648 9.3 0 16.25
BD1203649 11.65 9.5 13.75
BD1203650 12.75 0 16
BD1203651 17.35 0 22
BD1203652 16.4 0 21
BD1203653 17.65 13 20.25
BD1203654 14.15 10 16.75
BD1203655 20.45 18.75 0
BD1203656 19.45 0 16.75
BD1203657 14 0 21
BD1203658 8.95 0 13
BD1203659 14.55 0 18.5
BD1203660 16.8 7.75 19
BD1203661 17.35 15.75 0
BD1203662 14 0 15.25
BD1203663 4.9 0 6.75
BD1203664 15 0 14.5
BD1203665 18.45 18 0
BD1203666 13.6 9.75 16
BD1203667 11.05 0 18.75
BD1203668 16.75 0 20
BD1203669 6.2 12.25 0
BD1203670 16.55 16.5 0
BD1203671 9.9 0 16.75
BD1203672 11.85 0 15.25
BD1203673 13.25 13 0
BD1203674 19.05 22.75 0
BD1203675 10.1 0 15.5
BD1203676 11.5 8.75 18.25
BD1203677 10.45 3.5 0
BD1203678 4.6 0 6.5
BD1203679 11.55 0 17.5
BD1203680 6.4 0 10
BD1203681 11.4 0 21.75
BD1203682 10.45 0 13
BD1203683 6.3 0 6.5
BD1203684 22.75 17.5 0
BD1203685 17.25 7.5 20.25
BD1203686 20.8 15.75 0
BD1203687 23.4 19.5 13.5
BD1203688 16.3 0 20
BD1203689 15.1 17.5 0
BD1203690 15.65 0 17.5
BD1203691 12.65 0 14
BD1203692 14.4 0 21.75
BD1203693 17.7 17.75 0
BD1203694 12.45 10.25 17.75
BD1203695 13.85 0 12.75
BD1203696 15.1 10 0
BD1203697 16.15 14.75 0
BD1203698 16.45 0 16.5
BD1203699 9.6 0 20.75
BD1203700 23.2 17.25 0
BD1203701 11.25 0 17
BD1203702 13.1 11.5 0
BD1203703 16.8 15.75 0
BD1203704 18.25 17.75 0
BD1203705 18.65 0 22.5
BD1203706 18.25 0 19.25
BD1203707 21 21 0
BD1203708 16.7 13.75 0
BD1203709 16.35 18.25 0
BD1203710 16.1 16.5 0
BD1203711 15.35 0 18.25
BD1203712 8.95 0 10.5
BD1203713 22.2 16.5 0
BD1203714 18 21.25 0
BD1203715 12.4 0 18.75
BD1203716 12.35 0 16.75
BD1203717 11.05 0 13.5
BD1203718 12.1 0 19.5
BD1203719 7.8 0 9
BD1203720 19.2 0 22.25
BD1203721 16.3 0 20
BD1203722 19.9 0 22.25
BD1203723 14.4 14.75 0
BD1203724 21.95 17.25 0
BD1203725 21.2 0 23.75
BD1203726 15.6 12 0
BD1203727 16.3 14.25 0
BD1203728 15.3 14 12.5
BD1203729 11.55 0 17
BD1203730 15.35 10 0
BD1203731 12.8 0 17
BD1203732 12.75 9.25 14.75
BD1203733 11.55 0 20
BD1203734 16.8 11.5 15
BD1203735 11.85 0 17.25
BD1203736 11.9 15 0
BD1203737 19 0 19.25
BD1203738 16.2 0 19
BD1203739 20.75 20.25 0
BD1203740 18.25 0 19.25
BD1203741 19.6 0 22.5
BD1203742 13.4 0 15.5
BD1203743 12.2 0 18.75
BD1203744 13.35 0 16.5
BD1203745 23.05 16 0
BD1203746 12.8 0 14.75
BD1203747 12.55 0 15.25
BD1203748 19 11 0
BD1203749 19.8 18.25 0
BD1203750 15.8 0 17.5
BD1203751 10.35 0 16.5
BD1203752 19.1 18.75 0
BD1203753 13.9 13.75 0
BD1203754 14.9 0 18
BD1203755 18.4 17.75 0
BD1203756 10.5 7.5 15.5
BD1203757 13.75 0 24.25
BD1203758 14.8 12 20.75
BD1203759 14.85 11.25 18
BD1203760 19.2 14.25 0
BD1203761 11.8 9.25 21.5
BD1203762 11.1 0 16.25
BD1203763 11.95 0 20.25
BD1203764 6.2 9 0
BD1203765 20.8 15.25 19.5
BD1203766 14.9 9.75 21.5
BD1203767 17.75 0 20.5
BD1203768 15.85 0 20.25
BD1203769 14.8 17.5 0
BD1203770 21 16.25 0
BD1203771 9.45 0 16
BD1203772 18.95 17 0
BD1203773 14.85 0 19.25
BD1203774 13.55 16.5 0
BD1203775 8.7 0 16.25
BD1203776 16.65 0 18.25
BD1203777 18.9 22.5 0
BD1203778 19.15 16.25 0
BD1203779 21.15 19.5 0
BD1203780 9.35 9.75 15
BD1203781 16.65 0 23.5
BD1203782 20.45 19 0
BD1203783 15.6 0 20
BD1203784 16.7 0 19.25
BD1203785 17 16.5 16.75
BD1203786 14.8 17.5 11.75
BD1203787 19.8 16.75 0
BD1203788 23.8 0 22.25
BD1203789 20.95 16.25 0
BD1203790 11.2 9.5 0
BD1203791 10 0 14.75
BD1203792 21.7 0 21.25
BD1203793 20.9 0 13
BD1203794 19.6 0 19.25
BD1203795 16.9 0 17.25
BD1203796 18.2 13.5 17
BD1203797 17.15 0 20.75
BD1203798 16.95 17.75 0
BD1203799 11.25 12.5 0
BD1203800 11.3 0 14.75
BD1203801 11.2 0 15.75
BD1203802 18.4 15.75 0
BD1203803 18.75 0 19.25
BD1203804 11.2 0 12.5
BD1203805 16.8 0 19
BD1203806 6.5 0 13.75
BD1203807 19.45 12 0
BD1203808 10 0 14.5
BD1203809 16.5 0 26.5
BD1203810 12.4 0 17.5
BD1203811 16.6 0 16.5
BD1203812 13 8.25 16
BD1203813 13.2 10 21
BD1203814 6.5 8.5 8
BD1203815 12 0 19.75
BD1203816 5.85 0 6.75
BD1203817 18.05 0 26
BD1203818 20.75 22.5 0
BD1203819 12.85 0 18.5
BD1203820 15 0 14.5
BD1203821 24.9 0 21
BD1203822 13.65 0 19.25
BD1203823 13.4 0 19.5
BD1203824 7.55 9.5 15.75
BD1203825 21.55 0 16.75
BD1203826 12.9 0 14.5
BD1203827 14 0 17.5
BD1203828 16.25 16 0
BD1203829 20.8 0 21.25
BD1203830 21.4 19 0
BD1203831 18.4 21.5 0
BD1203832 13.15 0 20
BD1203833 16.7 14 0
BD1203834 15.3 16 0
BD1203835 17.65 0 20.25
BD1203836 11.35 0 18.75
BD1203837 12.55 0 13.25
BD1203838 9 0 13.75
BD1203839 6.3 6.75 6.25
BD1203840 15 0 17.5
BD1203841 21.7 16.5 0
BD1203842 10.7 8 15
BD1203843 14.75 18 0
BD1203844 10.55 0 14.75
BD1203845 14.8 0 17.5
BD1203846 11.4 10.75 0
BD1203847 17.5 10.75 0
BD1203848 11.1 0 18
BD1203849 10.05 0 20.75
BD1203850 15.8 0 19
BD1203851 15.7 10 0
BD1203852 15.25 15 0
BD1203853 12.45 0 13
BD1203854 19.95 0 23.5
BD1203855 15.3 0 14
BD1203856 14.05 0 13.5
BD1203857 19.2 16.5 14.5
BD1203858 18.1 0 21
BD1203859 13.1 0 17.25
BD1203860 16.05 12.75 0
BD1203861 16.4 13 0
BD1203862 23 19.75 0
BD1203863 5.4 0 8.75
BD1203864 16.45 0 16.25
BD1203865 12.8 0 16.75
BD1203866 9.35 0 17.5
BD1203867 18.45 15.75 0
BD1203868 15.3 15 17.5
BD1203869 8.85 0 17.25
BD1203870 16.95 0 15.75
BD1203871 19.3 21.5 0
BD1203872 18.4 14.75 0
BD1203873 17.4 0 17.5
BD1203874 13.8 0 21.25
BD1203875 18.7 16.25 0
BD1203876 17.8 16.5 0
BD1203877 13.5 11.75 19.75
BD1203878 17.55 16.25 0
BD1203879 11 0 16.75
BD1203880 13.95 9.75 17.75
BD1203881 8.7 0 10
BD1203882 15.4 0 19.75
BD1203883 23.55 15.5 0
BD1203884 13.35 8.25 14.75
BD1203885 16.3 0 19.25
BD1203886 18.5 0 20
BD1203887 15.05 12 0
BD1203888 22 15.5 0
BD1203889 19.7 21.75 0
BD1203890 18.5 0 18.25
BD1203891 17.9 0 20.5
BD1203892 7.75 0 4.25
BD1203893 11.55 0 19.25
BD1203894 11.7 0 16.5
BD1203895 15.2 0 22.25
BD1203896 15.6 15.75 0
BD1203897 16.15 16.5 0
BD1203898 11.55 0 14.75
BD1203899 16.6 16 0
BD1203900 12.85 11.25 0
BD1203901 16.1 0 21.25
BD1203902 11.6 7.75 13.75
BD1203903 16.4 13.75 0
BD1203904 15.65 16.25 0
BD1203905 13.25 0 16.25
BD1203906 12.5 0 19
BD1203907 14.65 12.5 0
BD1203908 11.75 0 15.25
BD1203909 15.05 0 18.5
BD1203910 11.85 0 14
BD1203911 12.2 0 15.5
BD1203912 13.3 0 15.5
BD1203913 5.8 7.25 11.5
BD1203914 17.3 14 0
BD1203915 7.2 15.75 0
BD1203916 22.1 16 0
BD1203917 17.25 0 16.75
BD1203918 16.8 0 21
BD1203919 13 0 18
BD1203920 14.25 12.5 18.25
BD1203921 17 0 24.25
BD1203922 18.3 0 19
BD1203923 10.75 0 18.5
BD1203924 18.45 18.5 0
BD1203925 16.3 17 0
BD1203926 21.35 16.5 0
BD1203927 15.3 0 21.75
BD1203928 17.25 14.5 0
BD1203929 15.3 0 18
BD1203930 13.75 0 16.25
BD1203931 15.8 0 12.5
BD1203932 14.45 9.25 20
BD1203933 6.45 0 11.25
BD1203934 15.45 0 20.5
BD1203935 18.55 18.5 0
BD1203936 14.9 0 18.5
BD1203937 22.9 16 0
BD1203938 12.8 12.25 10.75
BD1203939 16.4 0 18
BD1203940 21.55 0 22.75
BD1203941 11.15 7.25 13.75
BD1203942 15.75 15 16.25
BD1203943 16.1 0 13.25
BD1203944 17.3 0 22
BD1203945 18.3 19.5 0
BD1203946 14.6 0 20.5
BD1203947 14.05 0 17.5
BD1203948 20.2 12 0
BD1203949 21.8 14.25 0
BD1203950 14.4 0 20.5
BD1203951 19.1 20.25 0
BD1203952 14.5 0 16.25
BD1203953 8.1 0 13.75
BD1203954 2.1 0 2.5
BD1203955 17.45 0 18.5
BD1203956 14.2 0 19
BD1203957 10.5 0 16
BD1203958 13.7 0 16.25
BD1203959 15.5 17 0
BD1203960 18.8 14.75 0
BD1203961 22.1 17 0
BD1203962 13.25 0 15.5
BD1203963 19.9 15.25 0
BD1203964 14.05 12.25 19.5
BD1203965 21.25 19 0
BD1203966 8.9 0 9.25
BD1203967 11.05 10.25 15.5
BD1203968 18.4 0 18.25
BD1203969 17.5 16.5 0
BD1203970 18.25 16.5 0
BD1203971 21.25 18 0
BD1203972 20.55 0 17.25
BD1203973 17.2 15 0
BD1203974 13.25 7.75 18
BD1203975 11.85 0 20.75
BD1203976 12.15 8.25 12.75
BD1203977 16.25 11.5 0
BD1203978 8 14 0
BD1203979 24.05 17.5 20.5
BD1203980 12.7 0 18
BD1203981 17.8 14.75 0
BD1203982 15.6 15.75 0
BD1203983 15.8 0 17.75
BD1203984 12.05 0 15
BD1203985 14.25 0 19.5
BD1203986 17.2 0 19.25
BD1203987 17.15 12.75 0
BD1203988 14.35 0 15.25
BD1203989 10.8 0 13.75
BD1203990 11.4 8.75 13.75
BD1203991 18.55 16.5 0
BD1203992 15.55 13.25 0
BD1203993 12.2 15.5 0
BD1203994 11 10 13.75
BD1203995 18.8 0 18.75
BD1203996 15.8 0 19.75
BD1203997 12.65 0 20.5
BD1203998 9 9.75 13.25
BD1203999 18.8 13 0
BD1204000 10.5 8.75 10.75
BD1204001 18.6 15 0
BD1204002 14 7.75 14.25
BD1204003 16.15 0 20
BD1204004 16.25 0 18
BD1204005 15.6 0 19.75
BD1204006 10.1 0 18.5
BD1204007 14.4 0 17.25
BD1204008 17 0 23.75
BD1204009 20.45 12 0
BD1204010 24.95 16.25 0
BD1204011 18.6 0 18.75
BD1204012 16.5 14.25 0
BD1204013 11.15 0 18
BD1204014 11.95 0 13.25
BD1204015 11.2 8.75 0
BD1204016 14.05 0 16.5
BD1204017 19.8 0 20.75
BD1204018 14.15 15 0
BD1204019 13.75 10.75 19.5
BD1204020 13.1 0 24
BD1204021 12.7 0 14.5
BD1204022 17.6 0 19.75
BD1204023 12.3 12.5 0
BD1204024 4.65 0 5.5
BD1204025 12.4 8.25 19.75
BD1204026 18.1 19.25 0
BD1204027 5.25 7 14.75
BD1204028 16.5 15 0
BD1204029 18.4 20.5 0
BD1204030 14.6 9 16.25
BD1204031 19.15 12 0
BD1204032 18.65 17 0
BD1204033 10.85 0 20
BD1204034 14.55 11.25 0
BD1204035 12.9 0 17.5
BD1204036 18.2 16 0
BD1204037 9.2 0 11.5
BD1204038 16.7 11.75 18.5
BD1204039 15.5 0 19
BD1204040 16 17 0
BD1204041 15.4 0 14
BD1204042 20.8 20 0
BD1204043 10.8 6.25 16.5
BD1204044 12 0 13.75
BD1204045 14.2 0 18.5
BD1204046 18.5 0 19
BD1204047 12 13.5 15.25
BD1204048 17.65 0 19.5
BD1204049 18.2 14 18
BD1204050 12.05 0 17.25
BD1204051 22.3 15.5 0
BD1204052 11 10.75 16
BD1204053 19.25 17.25 0
BD1204054 9.9 0 17.75
BD1204055 15 17.5 0
BD1204056 13.8 16.75 0
BD1204057 7.7 0 12.25
BD1204058 16.45 0 20.75
BD1204059 19.3 17.75 0
BD1204060 14.8 13 12
BD1204061 17.5 0 16
BD1204062 13.95 14 16.5
BD1204063 11 0 13.75
BD1204064 18.2 15.25 19.25
BD1204065 12.85 0 17.5
BD1204066 11.4 0 19
BD1204067 18.1 0 16.25
BD1204068 15.05 9 0
BD1204069 12.1 15 0
BD1204070 19 0 18.75
BD1204071 18.8 14 0
BD1204072 16.8 18 0
BD1204073 21.85 15.5 0
BD1204074 11.7 6.25 14.25
BD1204075 11.2 8 16.25
BD1204076 17.05 15.5 0
BD1204077 7.65 7.25 17.5
BD1204078 13.6 0 17.25
BD1204079 10.5 0 10.25
BD1204080 11.65 19.25 0
BD1204081 17.6 14 18.5
BD1204082 11.5 0 16
BD1204083 14.35 0 15
BD1204084 10.55 0 16
BD1204085 5.3 0 8.75
BD1204086 14.3 0 15.5
BD1204087 19.25 18.5 0
BD1204088 16.2 0 22.75
BD1204089 13.65 0 18
BD1204090 15.2 14.5 0
BD1204091 15.1 14.25 0
BD1204092 22.75 0 20.25
BD1204093 22.2 0 19.25
BD1204094 17.5 15.5 0
BD1204095 23.3 21.75 0
BD1204096 11.45 7.25 19.75
BD1204097 15.7 0 20.75
BD1204098 6.2 9.75 0
BD1204099 19.15 0 25.5
BD1204100 13.7 0 20.25
BD1204101 11.75 0 15.25
BD1204102 13.15 0 16
BD1204103 9.3 0 14
BD1204104 23.95 15.75 0
BD1204105 11.5 10.5 17.25
BD1204106 12.85 9.25 13
BD1204107 12.1 13.5 0
BD1204108 19.7 21 0
BD1204109 10.75 0 17
BD1204110 16.85 14.5 0
BD1204111 17.7 14.75 0
BD1204112 16.9 14.5 0
BD1204113 11.45 10.25 15.5
BD1204114 8.8 0 14
BD1204115 16.7 12.5 0
BD1204116 14.35 0 19
BD1204117 14.35 0 16
BD1204118 15.35 0 17
BD1204119 18.75 18.5 0
BD1204120 19.15 0 16.5
BD1204121 16.7 17.75 0
BD1204122 13.5 11.75 19.25
BD1204123 7.6 0 14
BD1204124 15.9 0 15.25
BD1204125 19.3 17.75 0
BD1204126 15.9 0 19
BD1204127 9.5 6.25 15.75
BD1204128 10.4 0 21.25
BD1204129 18.15 13 0
BD1204130 13 0 19.75
BD1204131 16.8 0 22.5
BD1204132 16.25 0 20.25
BD1204133 21 19.75 0
BD1204134 10.45 0 14.5
BD1204135 16.5 0 20.25
BD1204136 13.25 0 16.5
BD1204137 18.15 16.25 0
BD1204138 19.5 8.75 19
BD1204139 10.8 0 15.25
BD1204140 18.05 0 19.75
BD1204141 17.25 10.75 19.75
BD1204142 19.7 13.25 0
BD1204143 17.85 19.25 0
BD1204144 23.45 18.25 0
BD1204145 11.25 0 12
BD1204146 19.7 18.5 0
BD1204147 17.2 19.25 0
BD1204148 12.5 0 19
BD1204149 11.1 0 18.5
BD1204150 21.15 17.75 0
BD1204151 7.65 8 13.75
BD1204152 15.2 0 16.75
BD1204153 15.7 16.5 0
BD1204154 18.9 19 0
BD1204155 12.45 0 17
BD1204156 12.4 0 14.75
BD1204157 17.05 0 17
BD1204158 11.6 0 16.75
BD1204159 13.9 0 19.25
BD1204160 9.3 0 17.25
BD1204161 16.45 15.25 0
BD1204162 14 11.5 16.75
BD1204163 16.35 15.25 0
BD1204164 14.8 0 15.5
BD1204165 6.65 0 10.75
BD1204166 16.65 0 15.75
BD1204167 18.75 0 17.75
BD1204168 18.3 19.5 0
BD1204169 11.45 0 20.75
BD1204170 23.3 16.75 0
BD1204171 12.7 7.75 16.75
BD1204172 16.2 15.5 0
BD1204173 10.2 8.75 19.25
BD1204174 20 16.25 0
BD1204175 16.4 0 19.5
BD1204176 10.9 0 15
BD1204177 19.3 0 21.5
BD1204178 16.4 0 17.25
BD1204179 16.7 17.75 0
BD1204180 12.6 0 21.5
BD1204181 15.6 0 16
BD1204182 14.2 12.25 17.5
BD1204183 18.4 17.75 0
BD1204184 13.35 0 18
BD1204185 23.1 17.25 0
BD1204186 8.85 5.5 5.5
BD1204187 15.6 0 26.5
BD1204188 13.4 0 17.5
BD1204189 18.1 18 0
BD1204190 9.9 10.25 0
BD1204191 13.4 0 20.25
BD1204192 21.4 17.25 0
BD1204193 10.35 0 11
BD1204194 9.75 8.25 0
BD1204195 12.6 0 11.75
BD1204196 20.1 19.5 18.75
BD1204197 18.8 20.75 0
BD1204198 18.9 15.5 0
BD1204199 9.2 7.25 15.25
BD1204200 19.45 0 24
BD1204201 15.5 0 21.75
BD1204202 14.8 11.25 0
BD1204203 19 15.5 0
BD1204204 12.95 0 14.5
BD1204205 20.6 20 0
BD1204206 22.6 14.5 0
BD1204207 17.4 16.75 10.25
BD1204208 13.8 0 14
BD1204209 11.6 0 14.75
BD1204210 11.15 0 20.25
BD1204211 14.85 16.25 0
BD1204212 12.15 0 14.5
BD1204213 16.3 14.25 0
BD1204214 18.25 13.75 0
BD1204215 17.5 16.75 0
BD1204216 15.2 0 19.25
BD1204217 24.35 0 26.5
BD1204218 12.1 9.75 18.75
BD1204219 22.1 17.5 0
BD1204220 18.25 20 0
BD1204221 6.65 8.25 12
BD1204222 18.05 15.5 0
BD1204223 15.25 0 19
BD1204224 11.85 0 14.75
BD1204225 8.95 0 12.5
BD1204226 10.1 0 14
BD1204227 11.5 0 15
BD1204228 17.15 17.75 0
BD1204229 15 0 22.5
BD1204230 19.3 18.75 0
BD1204231 12.65 10 24.75
BD1204232 19.85 21.75 0
BD1204233 18.3 14.75 0
BD1204234 18.4 16.75 0
BD1204235 19.3 20 0
BD1204236 13.1 0 17
BD1204237 19 16.25 17.25
BD1204238 18.8 17.75 20.25
BD1204239 11.95 0 16.25
BD1204240 11.6 0 14.75
BD1204241 11.95 10 0
BD1204242 9.2 0 17.5
BD1204243 11.5 0 17.75
BD1204244 12.95 0 15.25
BD1204245 12.25 0 18
BD1204246 19.95 16.75 0
BD1204247 9.4 0 12.5
BD1204248 15.45 16.25 0
BD1204249 10.7 0 16.25
BD1204250 14.1 0 15
BD1204251 13.4 0 18.25
BD1204252 16.1 0 18.5
BD1204253 10.1 0 16.5
BD1204254 13.6 11 12.25
BD1204255 12.6 0 17.5
BD1204256 19.25 15.25 0
BD1204257 17 0 19.5
BD1204258 20.4 0 25.75
BD1204259 10.1 9.75 18.25
BD1204260 13.75 0 16
BD1204261 16.05 14.25 0
BD1204262 18.8 13 0
BD1204263 24.8 19.75 0
BD1204264 14.7 14.75 0
BD1204265 12.65 0 15.75
BD1204266 16.5 17.25 0
BD1204267 11.05 9.25 0
BD1204268 11.95 0 16
BD1204269 16 16 0
BD1204270 13.55 0 15.25
BD1204271 18.8 22.5 0
BD1204272 18.2 14 0
BD1204273 19.9 16 0
BD1204274 17.4 0 25
BD1204275 18.25 17.5 0
BD1204276 8.9 0 12.25
BD1204277 18.75 21.5 0
BD1204278 15.5 0 16.75
BD1204279 13.45 0 16
BD1204280 15.5 13.25 0
BD1204281 15.8 12.25 0
BD1204282 9 10.75 20.75
BD1204283 8.35 9.25 14.5
BD1204284 17.4 17.75 0
BD1204285 17.45 0 17
BD1204286 16.85 12.25 17.5
BD1204287 14.9 14.75 0
BD1204288 15.2 11 0
BD1204289 16.8 0 22
BD1204290 21.95 0 18.5
BD1204291 12.45 0 13
BD1204292 13 0 15.25
BD1204293 17.8 12.75 0
BD1204294 23.4 15.75 0
BD1204295 10.3 0 9.5
BD1204296 17.25 0 23.5
BD1204297 4.25 0 7.75
BD1204298 17.3 0 24
BD1204299 20.65 20 0
BD1204300 13.65 14 18
BD1204301 20.75 17.25 0
BD1204302 23.9 19.75 0
BD1204303 17 0 21.75
BD1204304 8.95 0 8.75
BD1204305 13.2 9 18.75
BD1204306 10.65 10.25 15.5
BD1204307 9.55 0 13.75
BD1204308 17.15 12.5 19.75
BD1204309 17.05 20.25 0
BD1204310 12.15 0 18
BD1204311 15.9 17.5 0
BD1204312 9.9 8 11.5
BD1204313 10.1 0 17
BD1204314 18.25 16.25 0
BD1204315 19.6 18 0
BD1204316 17.65 0 22
BD1204317 18.8 18 0
BD1204318 12.75 0 15.75
BD1204319 22.1 21.5 0
BD1204320 11.1 0 16.25
BD1204321 15.1 16 17.5
BD1204322 12.8 9.5 15.5
BD1204323 10.8 0 20.5
BD1204324 10.6 9.75 13.25
BD1204325 21.6 17 0
BD1204326 14.65 11 0
BD1204327 18 0 20.75
BD1204328 17.45 16.5 0
BD1204329 8.95 0 14.75
BD1204330 18.35 16.75 17
BD1204331 14.65 12.25 0
BD1204332 20 16.75 0
BD1204333 14.2 12 0
BD1204334 14.9 12 14.25
BD1204335 13.35 6.5 15.25
BD1204336 5.1 0 2.75
BD1204337 12.45 0 19.5
BD1204338 17 10.25 18.5
BD1204339 12.6 11.25 17.75
BD1204340 16.25 0 17.75
BD1204341 12.45 8.75 15.5
BD1204342 16.35 0 23.75
BD1204343 13.65 0 16.25
BD1204344 14.15 8.25 17.25
BD1204345 14.7 9.75 16.25
BD1204346 15 0 23.25
BD1204347 11 0 11.75
BD1204348 15.65 12 0
BD1204349 12.75 6.25 16
BD1204350 11.45 0 15
BD1204351 15.25 8.5 15.5
BD1204352 6.05 0 9
BD1204353 5.75 0 6.5
BD1204354 10.7 0 17
BD1204355 10.55 0 12
BD1204356 12.1 8 15
BD1204357 17.8 13.5 0
BD1204358 15.1 0 14.25
BD1204359 9.75 0 15.25
BD1204360 19.1 13.25 19.5
BD1204361 20.35 16.25 0
BD1204362 17.6 15.75 0
BD1204363 13.3 0 12.5
BD1204364 13.8 0 17.25
BD1204365 15.35 18 0
BD1204366 15.85 15.75 0
BD1204367 9.3 0 12.5
BD1204368 17.1 10.75 0
BD1204369 17.2 0 20.75
BD1204370 13.1 0 17.5
BD1204371 20.2 19.5 0
BD1204372 18.75 18.75 0
BD1204373 22.8 17.75 0
BD1204374 15.15 15.5 0
BD1204375 9.2 7.75 13.75
BD1204376 10.15 0 18.25
BD1204377 12.8 0 17.25
BD1204378 12.05 12 0
BD1204379 14.1 14.25 0
BD1204380 14.5 11.25 15.75
BD1204381 17.9 15 0
BD1204382 15.65 15.25 0
BD1204383 13.55 0 18
BD1204384 19.85 15 0
BD1204385 16 18.25 0
BD1204386 8.9 6.75 13
BD1204387 15.7 11.75 0
BD1204388 15.8 0 19.25
BD1204389 13.95 13.75 0
BD1204390 14.6 0 20
BD1204391 11.8 0 20
BD1204392 10.6 0 18.25
BD1204393 7.3 9 14.75
BD1204394 16.95 13 0
BD1204395 14.6 0 21.25
BD1204396 17.2 13.75 0
BD1204397 17.75 0 17
BD1204398 13.55 0 21.25
BD1204399 24.85 18.25 0
BD1204400 12.4 9 20.25
BD1204401 15.25 13.5 0
BD1204402 20.85 15.5 18.5
BD1204403 14.65 0 18.5
BD1204404 14.4 11 16.75
BD1204405 7.6 0 18.25
BD1204406 18.9 0 14.75
BD1204407 14.85 11.5 0
BD1204408 11.5 0 15.25
BD1204409 19 12.25 20
BD1204410 11 0 16.25
BD1204411 13.95 0 20
BD1204412 15.05 17.75 16.75
BD1204413 15.2 0 17.25
BD1204414 24.5 0 20.25
BD1204415 9.95 0 3.75
BD1204416 16 0 18.25
BD1204417 15.65 18.5 0
BD1204418 17.45 18 0
BD1204419 10.2 0 18
BD1204420 11.5 0 14.75
BD1204421 12.65 0 12.75
BD1204422 14.75 15.5 0
BD1204423 11.3 0 14
BD1204424 16 13.25 0
BD1204425 10.45 0 18.5
BD1204426 14.95 0 19
BD1204427 12.15 8.75 15.75
BD1204428 15 0 19.25
BD1204429 18.05 18.75 0
BD1204430 13.6 10.25 21.5
BD1204431 12.3 0 16.25
BD1204432 20.1 14.75 0
BD1204433 13.9 0 18.75
BD1204434 16.7 0 18
BD1204435 15.8 12.75 0
BD1204436 16.75 15.25 0
BD1204437 15.7 10.25 16.5
BD1204438 7.6 0 9.5
BD1204439 10.85 0 11.75
BD1204440 16.45 18 0
